Published,User,Comment,comment_trans
2023-11-17T03:42:36Z,@mr.jamesbond1514,"Baru warga Rohingya, belum warga Palestina.<br>Bela yg punya duit yah?<br>Bacotlu akbar  !<br>😂","Only Rohingya residents, not Palestinians. <br> Belan who have money, right? <br> Bacotlu Akbar! <br> 😂"
2023-11-17T03:42:06Z,@dx85ab52,"Kata nya humanity kalo koar-koar saudara seiman lah ini kok di tolak,gimana konsep nya saya kok gagal paham.","The word is humanity if this brothers and sisters in this faith are rejected, how do I do the concept failed to understand."
2023-11-17T03:41:30Z,@semutrangrang3345,"Hati-hati dengan rohingya, di malaysia juga gitu, mereka memang sistemnya kayak gitu, kapalnya sengaja dibuat karam atau sengaja dirusakin terus masuk ke wilayah kita. nanti kalau sudah di kasih hati, dan dapat izin dari warga sekitar, mereka ga mau kerja maunya jadi pengemis dan ingin menguasai suatu tempat.
<br>orang-orang lokal bakalan di usir dari tempat wilayah mereka, akhirnya masyarakat lokal bakal minta tolong ke pemerintah untuk mengusir rohingya.
<br>kasusnya kebnyakan seperti itu di setiap tempat
<br>hati-hati aja
<br>Kapal karam itu sengaja supaya ditolong oleh warga sekitar dan menarik simpati kita.
<br>Semoga rohingya bisa kembali ke negara asal. Aamiin","Be careful with the Rohingya, in Malaysia too, they are indeed the system like that, the ship is deliberately made sinking or deliberately conducted continuing to enter our territory. Later, when they are given hearts, and get permission from local residents, they don't want to work to be a beggar and want to control a place.
<br> Local people will be expelled from their territory, finally the local community will ask the government to expel the Rohingya.
<br> The case is like that in every place
<br> Just be careful
<br> The shipwreck was deliberately helped by local residents and attract our sympathy.
<br> Hopefully Rohingya can return to the country of origin. Amen!"
2023-11-17T03:41:29Z,@ekdinsinagaekdin8182,"sulit menjadi manusia yg pura2 baek,,ya seperti ini lh pakta nya...","It's hard to be a human being who pretended to be, yes, like this, the pact ..."
2023-11-17T03:40:05Z,@AnungN-so3fu,"Alhamdulillah ,,trima z atuh kasihan meteka","Alhamdulillah ,, thank you or sorry"
2023-11-17T03:38:35Z,@hendrasaragih1039,"Tp saudara seiman ,,bantu dong..jgn sama palestina aja koar <a href=""http://koar.ni/"">koar.ni</a> da dpn mata,,saudara seiman😂","But siblings in the faith ,, please help ... just with Palestine, koar <a href=""http://koar.ni/""> koar.ni </a> da dpn eyes ,, brothers and sisters"
2023-11-17T03:38:28Z,@khubiwahastuni5631,Indonesia udah Capek dg urusan nya sendiri. Harus nya Negeri nya sendiri yg harus bertanggung jawab.minimal ke Banglades atau Miyanmar harus memberikan jaminan ke aman an buat warga nya yg Islam.,Indonesia is tired with its own business. The country must be responsible. Minimally to Banglades or Miyanmar must provide a guarantee to safe for its Islamic citizens.
2023-11-17T03:38:11Z,@kejangkejut69,"Jika menetap biar urusan pemerintah ya, jangan membuat judul dan memelintir kata kata demi views banyak ya","If you settled it to make government affairs, don't make a title and twist words for the sake of views a lot"
2023-11-17T03:37:46Z,@user-db9xm7kx4s,"Kalau di  tolak masalah ekonomi masak aja kanji rumbi ,atau bubur","If it is rejected by the economic problem, just cooking kanji rumbi, or porridge"
2023-11-17T03:37:36Z,@Ayamgoyeng262,Bagusnya menderita aja di kampungnya sana atau melawan sampai mati....karna kita akan simpati kalau hanya liat virtual dari pada realyta..,It's good to suffer in his village there or fight to death ... because we will sympathize if we only see virtual than realitya ..
2023-11-17T03:37:32Z,@praiprayoga9987,jangan sampai menetap di aceh sdah ada contoh dimalaysia warga rohingnya ingin mengusai  daerah yg dia tinggal dia sewaktu datang memelas tapi klo sdh lama di bagai singa meteka tdk segan tu memperkosa dn membunuh,Do not settling in Aceh there is an example of the road of the Rohingnya residents want to master the area that he lived in him when he came pleading but if it had been a long time in the same lion.
2023-11-17T03:35:30Z,@dinachristiawati3944,❤,❤
2023-11-17T03:35:29Z,@joetiqruk7874,Ini saja sudah banyak apalagi,This is already a lot moreover
2023-11-17T03:35:20Z,@yarisunalfirdaus9254,"ditolak karena belajar dari pengalaman sebelumnya, lebih baik kasih bantuan makanan dan bekal untuk melanjutkan perjalanannya.<br>terimakasih orang baik","Rejected for learning from previous experiences, it's better to give food and provisions to continue the journey. Thank you good people"
2023-11-17T03:34:46Z,@MasGondrong-gx4si,Jgn sampai tanah aceh dikuasai bngsa Rohingya... bljr kita dgn negara tetangga mereka skrg dikuasai org2 Bangla dan mereka akan punah sendriny😂,Don't until the land of Aceh is controlled by the Rohingya ... we are with their neighboring countries now controlled by Bangla and they will become extinct
2023-11-17T03:34:39Z,@babangmuara.9161,"Lbih baik lapor keduta miyanmar diindonesia,biar mereka dipulangkan.. Indonesia hrus tegas pd Myanmar..🙏🇮🇩","Better reported Keduta Miyanmar in Indonesia, so that they are sent home ... Indonesia must be firmly in Myanmar ..."
2023-11-17T03:34:11Z,@malinas5208,Hati2 imigran bisa hancur warga asli....suruh plg aja,Be careful immigrants can be destroyed by native residents .... just tell PLG
2023-11-17T03:33:05Z,@user-ud4md4fw2z,BAWA KE PETAMBURAN JAKARTA....,Bring it to Petamburan Jakarta ....
2023-11-17T03:33:03Z,@naylaoctavia9247,Klu ada satu Pulau kosong..gitu.. kasih mereka .biar mereka membangun sendiri...pulau itu .... walaupun terpencil .. insyaallah bila di gunakan secara baik ... pasti berhasil berhasil,"If there is an empty island ... so ... their love. Let them build themselves ... the island ... even though it is remote ... God willing, when used well ... surely succeeding"
2023-11-17T03:33:00Z,@janganlupadoadulu,"tiati, inget portugis dulu mendarat nanya rempah eh malah tinggal dan bawa kaumnya banyak kesini dan terjadilah","tiati, remember the Portuguese used to land asking the spices eh instead of living and bringing his people a lot here and it happened"
2023-11-17T03:32:40Z,@JusaKiki,"Ini tugas PBB... sebaiknya kita jangan keluar dulu dari PBB. Kalau udah begini repot. Dengan berbondong2nya kedatangan pengungsi ini, aparat akan kewalahan.","This is the assignment of the United Nations ... We should not get out of the United Nations first. If it's like this, it's a hassle. With the flocking the arrival of this refugee, the authorities will be overwhelmed."
2023-11-17T03:31:36Z,@sangmalikal2414,"Kasih makan kasih obat, pakaian suruh lanjut pergi.... Itu jg udh lebih baik daripada tidak di beri bantuan apapun.... Krn utk menghindari masalah 2 sosial kemudian hari.... Jangan sampai mereka menetap","Give meals, give medicine, tell the clothes to go away ... it's also better than not being given any help .... because to avoid social problems 2 later .... Don't let them settle"
2023-11-17T03:30:52Z,@Cocobobo506,Coba Yang Pengungsi Dari Palestina Mereka Langsung Menerima Dan Suruh Tinggal Tetap,Try refugees from Palestine they immediately receive and tell you to stay permanent
2023-11-17T03:30:43Z,@DaveSitohang-sk8cz,Kalau mau bantu baiknya yg di depan mata jgn jauh2 seperti palestina...,"If you want to help the good one in front of your eyes, don't go far like Palestine ..."
2023-11-17T03:30:37Z,@MuhammadSAWER-te7cw,"Aceh kusus imigran Arab Gaza,","Aceh specially Gaza Arabic Immigrants,"
2023-11-17T03:28:43Z,@basercell1066,"KENAPA HARUS INDONESIA. <br>KARENA INDONESIA SENDIRI SDH SESAK BERJUBEL. TLG  PIHAK TERKAIT, JGN SAMPAI BUMI INDONESIA SEMAKIN PENUH DENGAN WARGA ASING. 🙏🙏","Why should Indonesia. <br> Because Indonesia itself has been crowded with crowds. TLG related parties, do not until the earth of Indonesia is increasingly full of foreigners. 🙏🙏"
2023-11-17T03:28:26Z,@user-ei3en4ro6r,Ada berapa orang?<br>Ke lampung sini aja....,How many people are there? <br> Just to Lampung here ....
2023-11-17T03:28:25Z,@radenmasmujiib9166,"Masyaallah .,kejam SEKALI katanya sesama MUSLIM SAUDARA🙏🙏🙏","MasyaAllah., Very cruel he said fellow Muslim brothers 25"
2023-11-17T03:27:42Z,@lukaspranowo2690,Kan sesama muslim kok nggak ditolong ?,How come fellow Muslims aren't helped?
2023-11-17T03:26:47Z,@syaifulbahri4347,pemerintah harus  cepat ambil tindakan kembalikan  kekapal jangan  memadati pulau indonesia kasian  warga setempat  terganggu nantinya  itu  ilegal harus  cepat pulankan naikan kekapal,"The government must quickly take the action of returning to the head of the Indonesian island, the still disturbed local residents will be illegal, it must quickly increase to raise to the chaos"
2023-11-17T03:26:39Z,@zulangara2930,"Mereka adalah saudara muslimu,mereka di tolak di mana mana,setidak nya biarkan mereka tinggal sementara,sampai pemerintah daerah atau pusat memutuskan,mereka juga manusia,terlebih saudara muslimu","They are Muslim brothers, they are rejected everywhere, at least let them live temporarily, until the local government or the center decides, they are also human, especially Muslim brothers"
2023-11-17T03:25:02Z,@iryantobpk5535,"Tolak demi keutuhan bangsa kita Indonesia, suruh pergi ke Malaysia disana kaum Rohingya Bangladesh Nepal dan banyak lagi yang lainnya.maaf bukan rasis stok kaum di Indonesia dah banyak,gak mau nambah lagi ok hehehe","Reject for the integrity of our nation Indonesia, told to go to Malaysia there the Rohingya Bangladesh Nepal and many others. Sorry not racist stocks in Indonesia, there are no more, do not want to add more ok hehehe"
2023-11-17T03:24:42Z,@adijunaedi1421,aceh utara beda sama aceh pidiee<br>org pidie orgnya punya prikemanusian..kasian rohingnya salah mendarat,Aceh Utara is different from Aceh Pidiee <br> org Pidie has a prikemanusian ... the Rohingnya is wrongly landing
2023-11-17T03:24:08Z,@tt-cv9tk,Dikasih pulau khusus saja. Atau dibagi 5 keluarga per kelurahan,Given a special island. Or divided by 5 families per kelurahan
2023-11-17T03:23:59Z,@jamins867,Dah tolong ja kasih tanah kasih rumah dn makan. Kan seiman.,"Dah, please let's give a land to give a house and eat. Right in the faith."
2023-11-17T03:23:42Z,@user-ss9vv9ic1f,"Jangan di kasih tingl disitu ,,,dikasih makan gk pp jangan sampe mereka menguasai daerah Aceh terlalu banyak ,,,masyarakat kita aja banyak ko yg hidup susah di negara ini untuk apa kita kasih warga asing bebas tingal di negara indoesia masyrkat Aceh harus tegas",Do not be given there ... given food or not until they have to control the Aceh region too much ... our society is a lot of people who live in this country for what we give foreigners free in the country of Indonesia Masyrkat Aceh must be firm
2023-11-17T03:23:20Z,@ramlahlapalempa1538,DILEMA...mana pemerintah kita.<br>Bijaksana....!! Bijak Sini !!<br>Pengungsi harusnya ada Badan Dunia juga yg bergerak !!<br>Kenpa harus Aceh !!,Dilemma ... where is our government. <br> Wise .... !! Wise here !! <br> refugees should have a world body that moves !! <br> Kenpa Must be Aceh !!
2023-11-17T03:22:18Z,@nurfa90nur38,"serba slah,ntr kya dipalestina trus dijjah dg israel","All -round, ntr kya dipalestina then in the Israeli"
2023-11-17T03:22:04Z,@windarisuryani8696,Tanah di Indonesia masih luas kasih aja...... Dimana banyak tanah terbengkalai..... Kasihan klo suruh  pergi mereka kebanyakan muslim,Land in Indonesia is still wide love ...... where a lot of land is abandon
2023-11-17T03:21:47Z,@akmalofficial1634,Beban hidup nambah lagi kedatangan warga negara Myanmar yg ga di akui negara nya sendiri,The burden of life adds to the arrival of Myanmar citizens who are not recognized by their own country
2023-11-17T03:21:42Z,@beraspulen7092,Ngenes.....,Ngenes .....
2023-11-17T03:21:29Z,@ahmadanshori1641,Mantap warga Aceh suruh dia melanjutkan perjalanannya,Great Acehnese people told him to continue his journey
2023-11-17T03:21:23Z,@ahmatsunu,Bukanya warga aceh kejam tak menerima pengungsi dari negara lain tapi warga aceh takut jika mereka tinggal di Indonesia tidak menutup kemungkinan mereka akan bertambah banyak dan lama lama kelamaan mereka akan mendirikan negara sendiri di Indonesia contohnya saja negara Israel yg dulunya cuman pengsungsi di tanah Palestina kini mereka menjadi negara,"Instead of cruel Acehnese people did not accept refugees from other countries but Acehnese people were afraid that if they lived in Indonesia, it would not rule out the possibility that they would multiply and eventually they would establish their own country in Indonesia, for example, the state of Israel was only a function in Palestinian land now they are now become a country"
2023-11-17T03:20:50Z,@leevan7917,indo jngn sok lh... tetangga ny bangladesh n malaysia aj gk mao trima mereka krn bkin beban... kta ini dh beban jngn tambah beban lg🤣🤣🤣,indo don't pretentious ... neighbors ny bangladesh n Malaysia is not like they are because they are burdens
2023-11-17T03:20:12Z,@windarisuryani8696,Kasihan.... Gmn regulasi dan penyesaiaanya,Sorry .... how is the regulation and the regulation
2023-11-17T03:20:09Z,@user-ed1bj9us9m,pegi ke pantai barat malaysia saja ato singapur,pegi to the western coast of Malaysia or Singapore
2023-11-17T03:19:54Z,@julienchlucas4046,Orng itu sll membuat rusuh mana bisa pengungsi datang  sdh ditampung  eee mau buat negara dlm negara <br>Nanti kelamaan di indonesia jd bibit penyakit bg indonsia kedepan  setujuh dgn warga Ace,"The person is SLL to make the riot where the refugees can come, you are accommodated, you want to make a country in the country in Indonesia, so the seeds of the disease are in the future."
2023-11-17T03:19:50Z,@user-bu2kj9ww5f,Bukan nya wargs Rohingnya dan Palestina itu saudara kalian...ngaku&quot; sebagai Saudara.. Kok nolak mereka 😂....aneh,Not that the Rohingnya and Palestinians are your siblings ... confess & quot; as brothers .. how come they refuse them 😂 .... weird
2023-11-17T03:19:45Z,@musrimus3661,Warga tidak suka rohyngya akhlak nya sangat buruk dan kotor walau mereka muslim tapi akhlak tidak mencerminkan muslim,"Residents do not like Rohyngya, the morals are very bad and dirty even though they are Muslims but morals do not reflect Muslims"
2023-11-17T03:19:25Z,@tea2044,"Iya lah tolak jngn di tampung,karena kemanusiaan.bahaya soalnya.liat aja Malaysia tuh orang 2 India berkuasa ngelunjak","Yes, do not reject it not to be accommodated, because of humanity. The problem is the problem."
2023-11-17T03:19:21Z,@slametsantoso9335,suka heran gw sama komen yg sok2an eh lo pikir klo di terima apa ga nambah beban di aceh sedangkan saat ini aja masih banyak rakyat aceh yg masih butuh pertolongan,"I am surprised at the same comment, eh, you think if you are accepted, don't you add a burden in Aceh, while at this time there are still many Acehnese people who still need help"
2023-11-17T03:18:30Z,@user-lg4vb2ch4q,Kasian sh tpi mau gmana lagi,"Sorry, but what else"
